DATE,HOUR,STATION,SO2,NOX,NO2,CO,O3,FSP
28/2/2024,24,SHATIN,3,13,11,N.A.,90,12
29/2/2024,1,SHATIN,4,16,14,N.A.,83,13
29/2/2024,2,SHATIN,4,11,9,N.A.,85,13
29/2/2024,3,SHATIN,4,13,11,N.A.,77,13
29/2/2024,4,SHATIN,N.A.,N.A.,N.A.,N.A.,N.A.,16
29/2/2024,5,SHATIN,N.A.,N.A.,N.A.,N.A.,N.A.,16
29/2/2024,6,SHATIN,5,16,14,N.A.,67,15
29/2/2024,7,SHATIN,4,23,20,N.A.,61,15
29/2/2024,8,SHATIN,4,14,12,N.A.,75,15
29/2/2024,9,SHATIN,4,18,16,N.A.,71,16
29/2/2024,10,SHATIN,4,20,17,N.A.,70,15
29/2/2024,11,SHATIN,4,24,20,N.A.,70,14
29/2/2024,12,SHATIN,4,23,18,N.A.,78,13
29/2/2024,13,SHATIN,4,27,23,N.A.,76,15
29/2/2024,14,SHATIN,5,29,24,N.A.,77,17
29/2/2024,15,SHATIN,8,199,98,N.A.,6,34
29/2/2024,16,SHATIN,N.A.,157,92,N.A.,6,60
29/2/2024,17,SHATIN,N.A.,115,68,N.A.,6,65
29/2/2024,18,SHATIN,1,68,37,N.A.,5,33
29/2/2024,19,SHATIN,3,48,30,N.A.,5,11
29/2/2024,20,SHATIN,4,34,27,N.A.,14,8
29/2/2024,21,SHATIN,4,30,25,N.A.,20,7
29/2/2024,22,SHATIN,4,20,18,N.A.,36,3
29/2/2024,23,SHATIN,4,14,12,N.A.,42,1
29/2/2024,24,SHATIN,4,13,11,N.A.,45,1
1/2/2024,1,TUNG CHUNG,2,17,14,63,67,13
1/2/2024,2,TUNG CHUNG,2,18,15,65,60,14
1/2/2024,3,TUNG CHUNG,2,17,14,62,62,16
1/2/2024,4,TUNG CHUNG,2,18,16,60,55,16
1/2/2024,5,TUNG CHUNG,2,20,17,61,51,13
1/2/2024,6,TUNG CHUNG,2,30,26,69,40,14
1/2/2024,7,TUNG CHUNG,2,46,36,68,30,14
1/2/2024,8,TUNG CHUNG,2,33,26,63,41,11
1/2/2024,9,TUNG CHUNG,3,41,32,64,39,14
1/2/2024,10,TUNG CHUNG,3,31,22,58,46,13
1/2/2024,11,TUNG CHUNG,3,52,35,64,36,10
1/2/2024,12,TUNG CHUNG,3,72,49,70,29,15
1/2/2024,13,TUNG CHUNG,7,159,78,79,12,17
1/2/2024,14,TUNG CHUNG,7,154,77,77,10,18
1/2/2024,15,TUNG CHUNG,12,195,87,80,7,20
1/2/2024,16,TUNG CHUNG,11,205,90,81,7,20
1/2/2024,17,TUNG CHUNG,10,209,89,76,5,23
1/2/2024,18,TUNG CHUNG,7,148,75,72,6,19
1/2/2024,19,TUNG CHUNG,5,145,73,74,1,13
1/2/2024,20,TUNG CHUNG,4,156,65,83,2,17
1/2/2024,21,TUNG CHUNG,3,120,53,77,1,19
1/2/2024,22,TUNG CHUNG,4,133,60,82,1,16
1/2/2024,23,TUNG CHUNG,4,134,73,79,1,17
1/2/2024,24,TUNG CHUNG,3,101,60,76,2,17
2/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,16
2/2/2024,2,TUNG CHUNG,4,75,45,69,3,13
2/2/2024,3,TUNG CHUNG,3,98,53,73,2,11
2/2/2024,4,TUNG CHUNG,3,90,48,75,1,10
2/2/2024,5,TUNG CHUNG,4,122,55,77,1,13
2/2/2024,6,TUNG CHUNG,4,123,57,83,1,14
2/2/2024,7,TUNG CHUNG,5,122,43,78,1,12
2/2/2024,8,TUNG CHUNG,4,132,40,78,2,9
2/2/2024,9,TUNG CHUNG,5,121,42,74,4,11
2/2/2024,10,TUNG CHUNG,6,172,56,95,6,16
2/2/2024,11,TUNG CHUNG,7,153,63,78,10,18
2/2/2024,12,TUNG CHUNG,10,181,74,86,9,19
2/2/2024,13,TUNG CHUNG,11,178,76,80,9,21
2/2/2024,14,TUNG CHUNG,10,140,72,75,14,20
2/2/2024,15,TUNG CHUNG,7,94,51,60,32,15
2/2/2024,16,TUNG CHUNG,3,39,28,57,51,11
2/2/2024,17,TUNG CHUNG,2,26,19,53,56,9
2/2/2024,18,TUNG CHUNG,2,15,11,54,61,9
2/2/2024,19,TUNG CHUNG,2,15,12,56,66,10
2/2/2024,20,TUNG CHUNG,2,22,19,58,55,11
2/2/2024,21,TUNG CHUNG,2,30,26,65,43,14
2/2/2024,22,TUNG CHUNG,2,18,14,65,61,17
2/2/2024,23,TUNG CHUNG,2,15,11,63,65,28
2/2/2024,24,TUNG CHUNG,2,14,11,68,64,N.A.
3/2/2024,1,TUNG CHUNG,1,20,17,70,58,60
3/2/2024,2,TUNG CHUNG,2,13,11,62,64,52
3/2/2024,3,TUNG CHUNG,2,13,10,62,63,49
3/2/2024,4,TUNG CHUNG,2,13,10,61,64,47
3/2/2024,5,TUNG CHUNG,2,12,10,57,64,29
3/2/2024,6,TUNG CHUNG,2,13,11,60,63,11
3/2/2024,7,TUNG CHUNG,2,19,15,61,56,9
3/2/2024,8,TUNG CHUNG,2,26,21,59,48,6
3/2/2024,9,TUNG CHUNG,1,27,22,61,49,6
3/2/2024,10,TUNG CHUNG,2,26,19,59,54,8
3/2/2024,11,TUNG CHUNG,2,31,21,64,54,7
3/2/2024,12,TUNG CHUNG,2,30,21,59,60,8
3/2/2024,13,TUNG CHUNG,2,25,19,60,67,8
3/2/2024,14,TUNG CHUNG,2,28,23,61,66,10
3/2/2024,15,TUNG CHUNG,2,31,25,62,69,11
3/2/2024,16,TUNG CHUNG,2,28,23,60,71,11
3/2/2024,17,TUNG CHUNG,4,76,57,66,33,10
3/2/2024,18,TUNG CHUNG,6,114,84,69,9,12
3/2/2024,19,TUNG CHUNG,5,98,79,67,6,14
3/2/2024,20,TUNG CHUNG,3,62,48,64,32,12
3/2/2024,21,TUNG CHUNG,2,41,37,64,42,12
3/2/2024,22,TUNG CHUNG,2,27,24,63,55,11
3/2/2024,23,TUNG CHUNG,1,19,16,59,63,10
3/2/2024,24,TUNG CHUNG,2,23,20,62,66,8
4/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,10
4/2/2024,2,TUNG CHUNG,2,25,21,59,55,11
4/2/2024,3,TUNG CHUNG,2,26,22,63,49,10
4/2/2024,4,TUNG CHUNG,2,26,22,61,47,11
4/2/2024,5,TUNG CHUNG,2,22,19,62,47,10
4/2/2024,6,TUNG CHUNG,2,22,18,62,50,11
4/2/2024,7,TUNG CHUNG,2,19,16,63,49,10
4/2/2024,8,TUNG CHUNG,2,21,17,61,59,9
4/2/2024,9,TUNG CHUNG,3,23,20,60,58,10
4/2/2024,10,TUNG CHUNG,2,25,21,63,55,12
4/2/2024,11,TUNG CHUNG,2,29,23,63,52,9
4/2/2024,12,TUNG CHUNG,2,34,27,68,45,14
4/2/2024,13,TUNG CHUNG,2,27,21,63,50,13
4/2/2024,14,TUNG CHUNG,2,20,16,60,52,12
4/2/2024,15,TUNG CHUNG,2,24,19,62,53,10
4/2/2024,16,TUNG CHUNG,2,31,25,68,47,12
4/2/2024,17,TUNG CHUNG,2,34,27,65,43,10
4/2/2024,18,TUNG CHUNG,2,51,41,71,29,11
4/2/2024,19,TUNG CHUNG,2,62,49,75,14,11
4/2/2024,20,TUNG CHUNG,2,59,46,73,14,10
4/2/2024,21,TUNG CHUNG,2,63,48,71,7,14
4/2/2024,22,TUNG CHUNG,2,61,45,75,11,13
4/2/2024,23,TUNG CHUNG,3,75,47,75,3,17
4/2/2024,24,TUNG CHUNG,3,72,37,77,2,15
5/2/2024,1,TUNG CHUNG,3,77,35,73,2,10
5/2/2024,2,TUNG CHUNG,3,81,41,72,6,11
5/2/2024,3,TUNG CHUNG,2,44,36,69,18,13
5/2/2024,4,TUNG CHUNG,2,34,29,70,25,13
5/2/2024,5,TUNG CHUNG,2,35,29,72,17,14
5/2/2024,6,TUNG CHUNG,3,83,39,93,2,19
5/2/2024,7,TUNG CHUNG,3,90,32,110,2,20
5/2/2024,8,TUNG CHUNG,3,83,27,112,2,19
5/2/2024,9,TUNG CHUNG,4,94,29,104,2,20
5/2/2024,10,TUNG CHUNG,3,88,32,104,4,19
5/2/2024,11,TUNG CHUNG,4,118,34,95,4,19
5/2/2024,12,TUNG CHUNG,4,124,43,93,4,22
5/2/2024,13,TUNG CHUNG,5,106,44,90,5,22
5/2/2024,14,TUNG CHUNG,6,84,36,86,12,15
5/2/2024,15,TUNG CHUNG,6,92,43,84,12,17
5/2/2024,16,TUNG CHUNG,6,93,47,85,13,18
5/2/2024,17,TUNG CHUNG,6,112,58,85,9,18
5/2/2024,18,TUNG CHUNG,6,129,68,88,6,21
5/2/2024,19,TUNG CHUNG,5,116,58,90,3,19
5/2/2024,20,TUNG CHUNG,6,140,52,94,2,20
5/2/2024,21,TUNG CHUNG,5,128,52,95,3,21
5/2/2024,22,TUNG CHUNG,5,111,57,99,3,20
5/2/2024,23,TUNG CHUNG,7,139,61,101,3,19
5/2/2024,24,TUNG CHUNG,7,135,61,101,3,19
6/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,17
6/2/2024,2,TUNG CHUNG,3,20,16,66,66,9
6/2/2024,3,TUNG CHUNG,2,16,12,64,66,11
6/2/2024,4,TUNG CHUNG,2,14,10,64,65,8
6/2/2024,5,TUNG CHUNG,2,13,9,66,58,10
6/2/2024,6,TUNG CHUNG,2,17,13,72,49,10
6/2/2024,7,TUNG CHUNG,3,57,31,90,21,14
6/2/2024,8,TUNG CHUNG,2,28,22,75,45,11
6/2/2024,9,TUNG CHUNG,2,52,36,78,30,11
6/2/2024,10,TUNG CHUNG,2,31,23,75,49,12
6/2/2024,11,TUNG CHUNG,3,35,25,74,51,12
6/2/2024,12,TUNG CHUNG,3,33,25,75,58,15
6/2/2024,13,TUNG CHUNG,3,31,24,73,68,14
6/2/2024,14,TUNG CHUNG,3,33,26,72,75,17
6/2/2024,15,TUNG CHUNG,2,26,22,75,83,15
6/2/2024,16,TUNG CHUNG,3,43,35,79,67,15
6/2/2024,17,TUNG CHUNG,2,32,26,76,74,12
6/2/2024,18,TUNG CHUNG,2,38,33,79,67,9
6/2/2024,19,TUNG CHUNG,2,33,29,78,66,15
6/2/2024,20,TUNG CHUNG,2,26,22,81,68,15
6/2/2024,21,TUNG CHUNG,2,26,23,79,63,10
6/2/2024,22,TUNG CHUNG,2,26,22,78,60,7
6/2/2024,23,TUNG CHUNG,2,24,20,77,59,7
6/2/2024,24,TUNG CHUNG,2,21,17,77,58,7
7/2/2024,1,TUNG CHUNG,2,20,16,75,59,7
7/2/2024,2,TUNG CHUNG,2,28,20,80,48,6
7/2/2024,3,TUNG CHUNG,3,73,44,108,2,16
7/2/2024,4,TUNG CHUNG,3,80,46,109,2,19
7/2/2024,5,TUNG CHUNG,3,72,41,110,2,21
7/2/2024,6,TUNG CHUNG,4,93,39,113,2,22
7/2/2024,7,TUNG CHUNG,3,73,34,119,3,25
7/2/2024,8,TUNG CHUNG,3,89,32,129,3,23
7/2/2024,9,TUNG CHUNG,5,94,33,122,3,23
7/2/2024,10,TUNG CHUNG,4,110,36,130,4,26
7/2/2024,11,TUNG CHUNG,5,116,35,135,4,21
7/2/2024,12,TUNG CHUNG,4,99,30,126,4,15
7/2/2024,13,TUNG CHUNG,4,86,30,123,5,14
7/2/2024,14,TUNG CHUNG,4,79,27,120,5,12
7/2/2024,15,TUNG CHUNG,4,79,30,120,5,11
7/2/2024,16,TUNG CHUNG,3,70,29,116,5,11
7/2/2024,17,TUNG CHUNG,3,68,32,111,4,12
7/2/2024,18,TUNG CHUNG,3,77,35,111,4,10
7/2/2024,19,TUNG CHUNG,3,88,36,117,3,11
7/2/2024,20,TUNG CHUNG,3,67,34,112,4,13
7/2/2024,21,TUNG CHUNG,3,63,34,114,5,16
7/2/2024,22,TUNG CHUNG,3,42,28,111,7,11
7/2/2024,23,TUNG CHUNG,3,56,32,110,5,13
7/2/2024,24,TUNG CHUNG,3,51,32,107,6,11
8/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,11
8/2/2024,2,TUNG CHUNG,4,27,21,100,14,9
8/2/2024,3,TUNG CHUNG,3,21,15,98,18,9
8/2/2024,4,TUNG CHUNG,2,21,16,96,19,7
8/2/2024,5,TUNG CHUNG,2,23,19,93,19,6
8/2/2024,6,TUNG CHUNG,2,19,14,93,20,6
8/2/2024,7,TUNG CHUNG,2,26,18,93,16,4
8/2/2024,8,TUNG CHUNG,2,48,26,98,11,3
8/2/2024,9,TUNG CHUNG,2,57,30,98,7,6
8/2/2024,10,TUNG CHUNG,3,66,31,101,7,5
8/2/2024,11,TUNG CHUNG,2,52,27,98,9,8
8/2/2024,12,TUNG CHUNG,2,48,27,97,11,7
8/2/2024,13,TUNG CHUNG,3,46,26,92,13,8
8/2/2024,14,TUNG CHUNG,2,47,28,94,12,6
8/2/2024,15,TUNG CHUNG,2,44,28,96,11,6
8/2/2024,16,TUNG CHUNG,2,46,29,94,11,7
8/2/2024,17,TUNG CHUNG,2,38,25,94,13,9
8/2/2024,18,TUNG CHUNG,2,41,27,102,12,10
8/2/2024,19,TUNG CHUNG,2,39,28,97,11,9
8/2/2024,20,TUNG CHUNG,2,38,28,98,11,7
8/2/2024,21,TUNG CHUNG,2,33,26,96,14,9
8/2/2024,22,TUNG CHUNG,1,34,26,96,17,8
8/2/2024,23,TUNG CHUNG,2,26,22,97,20,8
8/2/2024,24,TUNG CHUNG,1,22,18,94,22,5
9/2/2024,1,TUNG CHUNG,1,25,20,98,21,7
9/2/2024,2,TUNG CHUNG,1,21,17,94,22,2
9/2/2024,3,TUNG CHUNG,1,18,14,95,25,4
9/2/2024,4,TUNG CHUNG,2,17,13,98,25,1
9/2/2024,5,TUNG CHUNG,1,23,19,96,24,2
9/2/2024,6,TUNG CHUNG,2,22,17,95,22,8
9/2/2024,7,TUNG CHUNG,1,30,21,93,17,5
9/2/2024,8,TUNG CHUNG,1,39,25,96,14,4
9/2/2024,9,TUNG CHUNG,1,35,24,93,15,6
9/2/2024,10,TUNG CHUNG,2,36,24,93,17,7
9/2/2024,11,TUNG CHUNG,1,46,29,95,15,9
9/2/2024,12,TUNG CHUNG,2,41,25,91,19,11
9/2/2024,13,TUNG CHUNG,2,52,32,95,19,12
9/2/2024,14,TUNG CHUNG,3,44,29,97,27,10
9/2/2024,15,TUNG CHUNG,3,45,33,101,26,10
9/2/2024,16,TUNG CHUNG,3,48,38,98,31,17
9/2/2024,17,TUNG CHUNG,3,47,37,95,28,18
9/2/2024,18,TUNG CHUNG,2,37,29,92,33,19
9/2/2024,19,TUNG CHUNG,2,32,26,90,30,20
9/2/2024,20,TUNG CHUNG,2,24,21,90,30,22
9/2/2024,21,TUNG CHUNG,2,34,27,90,24,23
9/2/2024,22,TUNG CHUNG,2,35,29,91,18,24
9/2/2024,23,TUNG CHUNG,2,35,29,90,25,31
9/2/2024,24,TUNG CHUNG,2,28,24,86,28,36
10/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,40
10/2/2024,2,TUNG CHUNG,4,29,24,84,28,40
10/2/2024,3,TUNG CHUNG,3,23,20,85,30,43
10/2/2024,4,TUNG CHUNG,2,27,22,83,20,47
10/2/2024,5,TUNG CHUNG,2,19,15,82,30,49
10/2/2024,6,TUNG CHUNG,2,23,18,81,33,37
10/2/2024,7,TUNG CHUNG,1,24,20,80,33,36
10/2/2024,8,TUNG CHUNG,1,29,24,81,26,35
10/2/2024,9,TUNG CHUNG,2,24,20,84,34,35
10/2/2024,10,TUNG CHUNG,2,25,20,86,43,37
10/2/2024,11,TUNG CHUNG,3,35,28,85,39,39
10/2/2024,12,TUNG CHUNG,3,35,27,84,37,41
10/2/2024,13,TUNG CHUNG,3,37,27,87,46,37
10/2/2024,14,TUNG CHUNG,4,35,26,86,53,39
10/2/2024,15,TUNG CHUNG,4,36,27,91,65,32
10/2/2024,16,TUNG CHUNG,5,59,48,101,71,39
10/2/2024,17,TUNG CHUNG,5,45,38,88,79,47
10/2/2024,18,TUNG CHUNG,4,53,47,88,65,47
10/2/2024,19,TUNG CHUNG,2,65,56,90,19,47
10/2/2024,20,TUNG CHUNG,2,51,45,93,27,42
10/2/2024,21,TUNG CHUNG,2,40,36,95,34,39
10/2/2024,22,TUNG CHUNG,2,47,41,88,30,33
10/2/2024,23,TUNG CHUNG,2,48,43,90,31,33
10/2/2024,24,TUNG CHUNG,2,41,37,91,34,32
11/2/2024,1,TUNG CHUNG,1,35,32,86,38,30
11/2/2024,2,TUNG CHUNG,2,27,23,82,46,31
11/2/2024,3,TUNG CHUNG,2,22,19,84,49,33
11/2/2024,4,TUNG CHUNG,2,20,16,81,54,28
11/2/2024,5,TUNG CHUNG,2,18,16,78,50,28
11/2/2024,6,TUNG CHUNG,1,20,17,76,43,28
11/2/2024,7,TUNG CHUNG,1,27,23,73,41,26
11/2/2024,8,TUNG CHUNG,1,40,32,76,28,25
11/2/2024,9,TUNG CHUNG,2,46,33,78,30,27
11/2/2024,10,TUNG CHUNG,4,51,34,82,32,31
11/2/2024,11,TUNG CHUNG,4,65,42,79,41,34
11/2/2024,12,TUNG CHUNG,4,63,45,76,49,31
11/2/2024,13,TUNG CHUNG,5,52,40,81,75,31
11/2/2024,14,TUNG CHUNG,5,59,47,83,79,39
11/2/2024,15,TUNG CHUNG,4,52,42,76,84,36
11/2/2024,16,TUNG CHUNG,4,48,41,76,92,29
11/2/2024,17,TUNG CHUNG,4,51,44,71,91,30
11/2/2024,18,TUNG CHUNG,3,52,46,72,77,30
11/2/2024,19,TUNG CHUNG,2,66,59,71,33,26
11/2/2024,20,TUNG CHUNG,2,34,30,65,71,19
11/2/2024,21,TUNG CHUNG,2,18,14,62,103,21
11/2/2024,22,TUNG CHUNG,2,19,16,56,94,18
11/2/2024,23,TUNG CHUNG,2,21,18,54,92,16
11/2/2024,24,TUNG CHUNG,2,16,13,55,97,16
12/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,14
12/2/2024,2,TUNG CHUNG,2,12,9,52,101,14
12/2/2024,3,TUNG CHUNG,3,12,9,55,98,12
12/2/2024,4,TUNG CHUNG,2,12,9,56,96,16
12/2/2024,5,TUNG CHUNG,2,10,8,57,97,17
12/2/2024,6,TUNG CHUNG,3,17,14,55,91,16
12/2/2024,7,TUNG CHUNG,3,18,16,59,89,16
12/2/2024,8,TUNG CHUNG,2,19,15,59,89,16
12/2/2024,9,TUNG CHUNG,2,17,13,61,90,20
12/2/2024,10,TUNG CHUNG,1,19,15,60,90,20
12/2/2024,11,TUNG CHUNG,2,14,10,60,101,21
12/2/2024,12,TUNG CHUNG,2,15,11,60,106,18
12/2/2024,13,TUNG CHUNG,2,14,11,58,110,17
12/2/2024,14,TUNG CHUNG,2,14,11,59,113,17
12/2/2024,15,TUNG CHUNG,2,15,12,58,114,17
12/2/2024,16,TUNG CHUNG,2,20,16,60,113,19
12/2/2024,17,TUNG CHUNG,2,20,17,59,108,18
12/2/2024,18,TUNG CHUNG,2,29,25,59,100,16
12/2/2024,19,TUNG CHUNG,2,46,41,72,82,16
12/2/2024,20,TUNG CHUNG,2,31,26,64,98,17
12/2/2024,21,TUNG CHUNG,3,25,22,56,94,14
12/2/2024,22,TUNG CHUNG,2,19,15,60,106,12
12/2/2024,23,TUNG CHUNG,2,15,12,61,110,15
12/2/2024,24,TUNG CHUNG,2,14,11,61,112,18
13/2/2024,1,TUNG CHUNG,2,15,11,61,110,16
13/2/2024,2,TUNG CHUNG,2,17,14,64,106,18
13/2/2024,3,TUNG CHUNG,2,17,15,62,98,16
13/2/2024,4,TUNG CHUNG,2,13,11,63,102,16
13/2/2024,5,TUNG CHUNG,2,13,11,61,103,18
13/2/2024,6,TUNG CHUNG,2,14,12,63,102,19
13/2/2024,7,TUNG CHUNG,2,16,13,66,99,21
13/2/2024,8,TUNG CHUNG,2,23,20,67,90,20
13/2/2024,9,TUNG CHUNG,3,26,23,68,85,24
13/2/2024,10,TUNG CHUNG,3,26,22,69,88,23
13/2/2024,11,TUNG CHUNG,3,20,17,64,102,21
13/2/2024,12,TUNG CHUNG,3,19,15,65,110,19
13/2/2024,13,TUNG CHUNG,2,16,13,64,119,21
13/2/2024,14,TUNG CHUNG,2,14,11,61,119,19
13/2/2024,15,TUNG CHUNG,2,15,12,60,114,19
13/2/2024,16,TUNG CHUNG,2,17,14,61,108,27
13/2/2024,17,TUNG CHUNG,2,16,13,57,104,107
13/2/2024,18,TUNG CHUNG,4,64,57,71,64,106
13/2/2024,19,TUNG CHUNG,2,39,35,64,73,98
13/2/2024,20,TUNG CHUNG,3,32,28,64,76,102
13/2/2024,21,TUNG CHUNG,2,22,19,60,90,103
13/2/2024,22,TUNG CHUNG,2,33,30,67,69,99
13/2/2024,23,TUNG CHUNG,2,58,48,67,40,94
13/2/2024,24,TUNG CHUNG,2,41,36,68,71,82
14/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,82
14/2/2024,2,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,81
14/2/2024,3,TUNG CHUNG,3,39,35,68,44,77
14/2/2024,4,TUNG CHUNG,2,35,31,70,34,81
14/2/2024,5,TUNG CHUNG,2,38,34,69,28,73
14/2/2024,6,TUNG CHUNG,2,41,35,70,19,70
14/2/2024,7,TUNG CHUNG,2,50,40,71,15,53
14/2/2024,8,TUNG CHUNG,2,46,34,68,29,24
14/2/2024,9,TUNG CHUNG,3,84,56,78,19,18
14/2/2024,10,TUNG CHUNG,5,101,63,79,25,20
14/2/2024,11,TUNG CHUNG,3,45,33,64,72,19
14/2/2024,12,TUNG CHUNG,2,26,22,62,86,14
14/2/2024,13,TUNG CHUNG,4,60,48,69,61,14
14/2/2024,14,TUNG CHUNG,6,105,77,73,37,18
14/2/2024,15,TUNG CHUNG,4,73,56,68,57,20
14/2/2024,16,TUNG CHUNG,2,12,9,57,91,15
14/2/2024,17,TUNG CHUNG,2,13,10,58,92,14
14/2/2024,18,TUNG CHUNG,2,12,10,55,87,14
14/2/2024,19,TUNG CHUNG,2,30,27,65,65,14
14/2/2024,20,TUNG CHUNG,2,42,37,67,38,13
14/2/2024,21,TUNG CHUNG,2,39,35,63,40,12
14/2/2024,22,TUNG CHUNG,2,33,30,63,48,N.A.
14/2/2024,23,TUNG CHUNG,2,32,28,63,52,14
14/2/2024,24,TUNG CHUNG,2,25,22,64,72,10
15/2/2024,1,TUNG CHUNG,2,16,13,58,86,11
15/2/2024,2,TUNG CHUNG,2,19,16,63,78,15
15/2/2024,3,TUNG CHUNG,3,45,41,63,39,17
15/2/2024,4,TUNG CHUNG,3,34,30,62,39,17
15/2/2024,5,TUNG CHUNG,3,33,30,62,38,15
15/2/2024,6,TUNG CHUNG,2,36,32,67,29,16
15/2/2024,7,TUNG CHUNG,3,43,36,63,22,15
15/2/2024,8,TUNG CHUNG,3,61,43,69,21,15
15/2/2024,9,TUNG CHUNG,3,74,40,70,28,16
15/2/2024,10,TUNG CHUNG,3,82,55,73,24,17
15/2/2024,11,TUNG CHUNG,6,130,74,167,19,23
15/2/2024,12,TUNG CHUNG,6,109,70,74,31,22
15/2/2024,13,TUNG CHUNG,5,62,46,67,60,20
15/2/2024,14,TUNG CHUNG,5,40,31,65,75,19
15/2/2024,15,TUNG CHUNG,4,51,39,62,69,14
15/2/2024,16,TUNG CHUNG,3,35,28,59,72,11
15/2/2024,17,TUNG CHUNG,3,46,37,59,61,12
15/2/2024,18,TUNG CHUNG,4,61,51,61,39,9
15/2/2024,19,TUNG CHUNG,3,73,59,65,28,12
15/2/2024,20,TUNG CHUNG,2,43,39,61,50,12
15/2/2024,21,TUNG CHUNG,2,37,34,61,56,9
15/2/2024,22,TUNG CHUNG,2,47,42,63,47,12
15/2/2024,23,TUNG CHUNG,2,63,57,72,31,14
15/2/2024,24,TUNG CHUNG,2,61,53,71,40,16
16/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,18
16/2/2024,2,TUNG CHUNG,4,48,44,69,38,18
16/2/2024,3,TUNG CHUNG,3,46,42,67,33,21
16/2/2024,4,TUNG CHUNG,3,57,52,69,22,19
16/2/2024,5,TUNG CHUNG,3,68,58,72,7,19
16/2/2024,6,TUNG CHUNG,4,60,50,91,13,20
16/2/2024,7,TUNG CHUNG,5,43,37,104,26,20
16/2/2024,8,TUNG CHUNG,4,57,44,103,17,17
16/2/2024,9,TUNG CHUNG,5,60,42,107,20,18
16/2/2024,10,TUNG CHUNG,6,76,47,104,21,22
16/2/2024,11,TUNG CHUNG,5,75,49,95,36,24
16/2/2024,12,TUNG CHUNG,3,50,35,87,58,20
16/2/2024,13,TUNG CHUNG,2,17,13,74,82,21
16/2/2024,14,TUNG CHUNG,3,17,14,71,87,23
16/2/2024,15,TUNG CHUNG,2,16,13,70,92,19
16/2/2024,16,TUNG CHUNG,2,23,18,73,86,20
16/2/2024,17,TUNG CHUNG,3,26,22,71,79,19
16/2/2024,18,TUNG CHUNG,2,26,22,67,76,16
16/2/2024,19,TUNG CHUNG,2,24,21,65,78,14
16/2/2024,20,TUNG CHUNG,2,19,15,62,86,9
16/2/2024,21,TUNG CHUNG,2,19,17,63,78,9
16/2/2024,22,TUNG CHUNG,2,22,19,65,73,11
16/2/2024,23,TUNG CHUNG,2,26,23,63,67,11
16/2/2024,24,TUNG CHUNG,2,20,17,60,72,10
17/2/2024,1,TUNG CHUNG,2,15,12,61,76,9
17/2/2024,2,TUNG CHUNG,2,20,17,61,69,48
17/2/2024,3,TUNG CHUNG,2,12,10,60,77,N.A.
17/2/2024,4,TUNG CHUNG,2,16,13,61,72,N.A.
17/2/2024,5,TUNG CHUNG,2,12,9,57,76,N.A.
17/2/2024,6,TUNG CHUNG,2,15,13,63,73,N.A.
17/2/2024,7,TUNG CHUNG,2,18,15,59,69,N.A.
17/2/2024,8,TUNG CHUNG,2,32,28,66,53,N.A.
17/2/2024,9,TUNG CHUNG,2,45,38,68,43,N.A.
17/2/2024,10,TUNG CHUNG,3,44,34,64,52,N.A.
17/2/2024,11,TUNG CHUNG,2,37,29,64,61,55
17/2/2024,12,TUNG CHUNG,3,27,22,60,70,5
17/2/2024,13,TUNG CHUNG,2,31,24,63,71,6
17/2/2024,14,TUNG CHUNG,2,29,23,64,77,11
17/2/2024,15,TUNG CHUNG,3,25,21,62,84,9
17/2/2024,16,TUNG CHUNG,3,34,29,67,77,4
17/2/2024,17,TUNG CHUNG,3,36,30,64,75,8
17/2/2024,18,TUNG CHUNG,3,19,15,60,87,14
17/2/2024,19,TUNG CHUNG,2,15,12,57,91,13
17/2/2024,20,TUNG CHUNG,2,14,11,58,89,9
17/2/2024,21,TUNG CHUNG,2,11,9,57,90,5
17/2/2024,22,TUNG CHUNG,2,14,11,59,86,3
17/2/2024,23,TUNG CHUNG,2,23,21,62,73,1
17/2/2024,24,TUNG CHUNG,3,19,16,63,78,5
18/2/2024,1,TUNG CHUNG,N.A.,N.A.,N.A.,N.A.,N.A.,7
18/2/2024,2,TUNG CHUNG,3,14,12,61,78,5
18/2/2024,3,TUNG CHUNG,2,15,13,60,73,4
18/2/2024,4,TUNG CHUNG,2,12,10,60,72,3
18/2/2024,5,TUNG CHUNG,3,16,14,61,67,4
18/2/2024,6,TUNG CHUNG,2,12,9,57,72,6
18/2/2024,7,TUNG CHUNG,3,13,10,60,70,6
18/2/2024,8,TUNG CHUNG,2,17,14,61,64,8
18/2/2024,9,TUNG CHUNG,3,19,16,58,61,11
18/2/2024,10,TUNG CHUNG,3,24,18,62,61,11
18/2/2024,11,TUNG CHUNG,3,12,9,57,74,8
